# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
68000	-28475.29315112587	-522.8552528461391	-27952.437898279728	2299.2111084339344	-282.21110843393444	7734.875738829822	147.87662662635063	0.9427226584128905	1.3417760108430183	0.8913124445314324	0.6748494786256362	1.4198157898204977	0.729523617766525	25.304422544298387	1.6076169257506762E-4	1.6076169257506762E-4	-27952.437898279728	0.0	-326.12856765968957
69000	-28455.561388672006	-537.0507817451354	-27918.51060692687	2445.057462657782	-428.0574626577818	8055.796246332453	158.72647108884016	0.9364366068220135	1.3586849067440159	0.8913124445314324	0.6642266343155159	1.4198157898204977	0.729523617766525	31.18571486765311	1.5245414864268933E-4	1.5245414864268933E-4	-27918.51060692687	0.0	-317.77385543461435
70000	-28436.96298810218	-542.9734467715305	-27893.989541330648	2494.9023709914054	-477.9023709914054	8200.428040384968	177.18539221805142	0.9303433899700694	1.3793546114815949	0.8749600085271223	0.6545029221346089	1.4279697106757514	0.7328693572108534	31.298590102153693	1.528396187273735E-4	1.5283961872737345E-4	-27893.989541330648	0.0	-304.99427275019366
71000	-28404.427550292246	-519.9284148168765	-27884.49913547537	2309.1816138338745	-292.1816138338745	7709.610055941744	143.8409409657463	0.9392529805150149	1.3869644305175015	0.892072832300755	0.6134200848063713	1.4365696890397557	0.7317199828206021	24.29352973893544	1.5768606107084606E-4	1.57686061070846E-4	-27884.49913547537	0.0	-329.29499716914313
72000	-28402.632248496626	-521.3128998222494	-27881.319348674377	2459.670138061963	-442.6701380619629	8082.15318897265	163.96503556709902	0.9380750086298038	1.3739985362275557	0.8950521575141259	0.6104407595930004	1.4507135552149126	0.7317199828206021	23.5973242352945	1.5494913544881176E-4	1.549491354488117E-4	-27881.319348674377	0.0	-311.9435239270716
73000	-28396.275100208408	-523.3727026668175	-27872.90239754159	2201.747209141372	-184.74720914137197	7451.945261887579	155.60162065158133	0.9390161272410432	1.3848010606066026	0.8822087018649065	0.6104407595930004	1.4556684226814494	0.7278649280129987	28.29928974943655	1.6060960797637831E-4	1.6060960797637831E-4	-27872.90239754159	0.0	-312.959747833851
74000	-28370.030658152504	-525.2309346343524	-27844.79972351815	2327.052967764858	-310.05296776485784	7686.343614971999	157.42082152038302	0.9470398624457751	1.3937228338540366	0.8756264854784956	0.5928435015619011	1.4689508025074407	0.7218165141523517	28.58246416540967	1.6060960797637831E-4	1.606096079763784E-4	-27844.79972351815	0.0	-312.41026851826996
75000	-28369.337394808317	-513.0136263529706	-27856.323768455346	2322.437816632215	-305.4378166322149	7644.805033814437	157.52483891642567	0.9470398624457751	1.3937228338540366	0.8756264854784956	0.5880359246194556	1.4737583794498863	0.7218165141523517	23.657304087014598	1.691293598853442E-4	1.6912935988534422E-4	-27856.323768455346	0.0	-309.8522496000223
76000	-28374.540544325493	-528.5139183023325	-27846.026626023162	2328.3806345579715	-311.38063455797146	7659.560769950695	142.66969217600652	0.9510999509632504	1.391637882264001	0.8777114370685313	0.5880359246194556	1.469698290932411	0.7218165141523517	30.826392292939634	1.6114594675338382E-4	1.6114594675338371E-4	-27846.026626023162	0.0	-325.95330654480915
77000	-28367.028904122035	-518.9277569360179	-27848.10114718602	2255.3085876588348	-238.30858765883477	7504.634081521199	152.58299366960898	0.9515655320622377	1.393604714570258	0.8773489784251967	0.5800761633773659	1.4700607495757456	0.7273438619891972	27.40720475741945	1.6114594675338382E-4	1.6114594675338385E-4	-27848.10114718602	0.0	-313.30696759676675
78000	-28363.99187119915	-525.6631402419739	-27838.328730957175	2338.516518208038	-321.5165182080382	7683.473881266575	154.13077888143027	0.9515655320622377	1.3916419448791373	0.8778250812682094	0.5750913357676964	1.476532244033523	0.7273438619891972	29.86081949397469	1.625220052740382E-4	1.6252200527403827E-4	-27838.328730957175	0.0	-313.5554680553264
79000	-28355.94322032011	-514.1002091767502	-27841.84301114336	2243.7046044602753	-226.70460446027528	7508.3099392523145	154.06163909257745	0.9547907888658236	1.4023774697264544	0.8715663356897919	0.5644673944430781	1.4794541492856557	0.7273438619891972	25.06943545594351	1.625220052740382E-4	1.6252200527403825E-4	-27841.84301114336	0.0	-311.66138216307206
80000	-28361.52663207627	-512.5804213845862	-27848.946210691684	2358.827536573494	-341.82753657349394	7748.13509676491	135.90826900799289	0.9606084122601534	1.4023774697264544	0.8729216317329536	0.5644673944430781	1.4794541492856557	0.7201709425517058	24.23189067390384	1.6193359149429325E-4	1.6193359149429322E-4	-27848.946210691684	0.0	-329.9531706986123
81000	-28349.842873781807	-513.5590867540785	-27836.28378702773	2277.0259827562336	-260.0259827562336	7487.395036496271	148.13400192705018	0.9705402751707174	1.4060466247948342	0.8744589812291481	0.5462333288821825	1.4827078503614184	0.7200129395617002	27.80202669463335	1.6597902744831756E-4	1.6597902744831762E-4	-27836.28378702773	0.0	-311.54831072768695
82000	-28340.749798638964	-521.8228058310872	-27818.926992807876	2356.1024183450245	-339.1024183450245	7757.438367150065	150.45759393631982	0.9617807315704002	1.4060466247948342	0.8696504542326837	0.54057760480286	1.487413107292532	0.7345314773066904	29.47906302588973	1.574641617846911E-4	1.5746416178469115E-4	-27818.926992807876	0.0	-314.1996445386521
83000	-28319.396556077758	-513.4164300323325	-27805.980126045426	2393.6189273069476	-376.6189273069476	7850.61637104842	151.3345612939828	0.9559899927466163	1.4024779594177699	0.870328949815844	0.5300109974604293	1.5091526036592051	0.7320394969001361	23.96905119285442	1.5715698149062847E-4	1.5715698149062847E-4	-27805.980126045426	0.0	-315.93101069426456
84000	-28322.00078895305	-517.8036503951334	-27804.197138557916	2644.2555983936995	-627.2555983936995	8427.95479785455	156.3325505920315	0.9544650220250708	1.4024779594177699	0.8781283521028417	0.5240442053301069	1.513683748715971	0.7272007124082407	23.114660200593466	1.4909325454399663E-4	1.4909325454399666E-4	-27804.197138557916	0.0	-317.06806935208783
85000	-28302.233078602952	-525.8256315993135	-27776.40744700364	2438.794593659226	-421.79459365922594	7922.622823105854	148.57060553256144	0.9487243545217925	1.419805495500411	0.8603612773535875	0.5234879483141538	1.5215068815052941	0.7261140428047619	29.0771511011115	1.5536240930061693E-4	1.5536240930061687E-4	-27776.40744700364	0.0	-320.9011770800128
86000	-28304.791550544483	-520.6729310588594	-27784.118619485624	2205.540758342915	-188.54075834291507	7480.7821495036105	167.73482260428443	0.9514677087220558	1.419805495500411	0.8515818854279609	0.5193782197155398	1.5227127865117926	0.7350539041222407	25.768485886619874	1.6795427372920935E-4	1.6795427372920933E-4	-27784.118619485624	0.0	-303.10838022701626
87000	-28290.544431065486	-528.0782643742457	-27762.46616669124	2301.5395746591525	-284.53957465915255	7657.682408884542	150.803849177218	0.9345586788867389	1.4279863595674356	0.8600968689864482	0.5105030577426012	1.5225539385972813	0.7443010962194955	30.73537747757027	1.6591791563003784E-4	1.6591791563003784E-4	-27762.46616669124	0.0	-317.5145717209225
88000	-28292.073638861744	-514.0378916307545	-27778.03574723099	2218.148798275223	-201.14879827522282	7399.1823970326595	131.26494434472755	0.9243602028571123	1.4269876871571046	0.8616536155925633	0.5105030577426012	1.5277968927865768	0.7486985438640424	25.227552556618637	1.6689343306582494E-4	1.66893433065825E-4	-27778.03574723099	0.0	-334.04432431622376
89000	-28286.871567182505	-513.455555842344	-27773.41601134016	2298.037204131326	-281.0372041313258	7526.544903836236	134.55232665484138	0.9260278675551481	1.4319801907529714	0.8591552367195376	0.5105030577426012	1.5266649887679127	0.7456686584618296	26.244547985328044	1.6480315822137436E-4	1.648031582213743E-4	-27773.41601134016	0.0	-328.14992708540314
90000	-28260.254649004157	-518.9874662005716	-27741.267182803585	2280.4434843097465	-263.4434843097465	7560.025745561008	150.63356319324285	0.9119860241178791	1.4371355891062565	0.8578542936201338	0.4958358638765279	1.5580305080301984	0.7391577212490051	28.332902085223566	1.6260072911653936E-4	1.6260072911653933E-4	-27741.267182803585	0.0	-313.4439716793802
91000	-28254.278532839813	-513.0240968406837	-27741.25443599913	2256.979040372888	-239.979040372888	7378.002040449089	148.5509640356725	0.9070749100448522	1.4479055366269336	0.8559602299269408	0.5087057003466443	1.5656484006664129	0.714705222388217	29.65761365554083	1.6878186732287748E-4	1.6878186732287743E-4	-27741.25443599913	0.0	-306.86693047627034
92000	-28254.167353021126	-510.0491983607617	-27744.118154660366	2234.375713784663	-217.37571378466282	7355.215216234375	153.1587926516199	0.9072337017935247	1.4507213347199044	0.8628681472852152	0.49882319314672663	1.5656484006664129	0.714705222388217	26.238613952195067	1.681429266886564E-4	1.681429266886564E-4	-27744.118154660366	0.0	-306.13109809701365
93000	-28246.908497547498	-506.7405774526766	-27740.16792009482	2319.8500166903664	-302.8500166903664	7526.5208873565725	140.28212449483166	0.9191597683900725	1.4626158955299045	0.8523811974983432	0.48976236775532034	1.5656484006664129	0.7104323701599474	24.547454622086278	1.6003551764032302E-4	1.6003551764032302E-4	-27740.16792009482	0.0	-319.1499016938858
94000	-28225.674773426483	-519.0228788074262	-27706.651894619055	2281.850027923621	-264.8500279236209	7475.3030792943655	160.68580773859193	0.9093205117055909	1.4870287730094474	0.843194225112557	0.47673805643740313	1.5771996313735794	0.7065188023614226	29.795536360656502	1.6791093394992777E-4	1.6791093394992785E-4	-27706.651894619055	0.0	-300.4542487997601
95000	-28209.612893650716	-513.9966653089391	-27695.616228341776	2249.822203085947	-232.82220308594697	7387.317127984011	150.67781846960136	0.902237050679256	1.4928863534526895	0.8375681594978555	0.47747711203832166	1.5876275504209252	0.7022037739109529	28.21480125603513	1.6527121412007598E-4	1.65271214120076E-4	-27695.616228341776	0.0	-308.6337719309525
96000	-28199.586801232173	-512.9314629130639	-27686.65533831911	2137.8267136738314	-120.82671367383136	7187.315723405239	151.28089260993073	0.8883093600670139	1.5148099584304617	0.832571816851598	0.4743330701632756	1.5876275504209252	0.7023482440667261	28.296018376347476	1.7141304858545693E-4	1.714130485854569E-4	-27686.65533831911	0.0	-306.76000475208053
97000	-28197.811074613917	-506.34134956807696	-27691.46972504584	2246.045766529318	-229.04576652931792	7385.992188153977	134.75145674258707	0.8884643535673283	1.5167847918628736	0.8345137238603567	0.4676843738155053	1.5856527169885133	0.7069000399054232	25.341380910216866	1.729635873634263E-4	1.729635873634264E-4	-27691.46972504584	0.0	-322.5722254656364
98000	-28186.516257732743	-509.5178441559783	-27676.998413576766	2226.455226978382	-209.45522697838214	7338.103571533846	137.37440136809283	0.8884643535673283	1.5242356914558577	0.8188356208859696	0.4663544009251967	1.5993658555934471	0.702744077572201	27.606568170720003	1.6758407058110243E-4	1.675840705811024E-4	-27676.998413576766	0.0	-318.65570491370335
99000	-28178.145957826575	-500.0699100194935	-27678.07604780708	2236.5232352306125	-219.5232352306125	7383.540263756781	153.03138103086368	0.8834861481890165	1.5212063841541104	0.8234359479930002	0.460487858540271	1.6146224789497567	0.6967611821738455	22.353732822909244	1.6633138433528726E-4	1.6633138433528726E-4	-27678.07604780708	0.0	-304.0649345253443
100000	-28177.85175614585	-508.4398236309904	-27669.41193251486	2339.924279198098	-322.9242791980978	7600.103512583372	139.96404323822156	0.8884760880742794	1.527961581309331	0.8218617181275212	0.4560742421452882	1.6088651881697351	0.6967611821738455	25.454874283497155	1.7019221623346616E-4	1.701922162334661E-4	-27669.41193251486	0.0	-319.2375201416175
101000	-28180.781565203506	-520.8859633897312	-27659.895601813776	2163.637092218948	-146.63709221894806	7274.16341962118	143.06406737033677	0.8884760880742794	1.527961581309331	0.8352921320253177	0.4560742421452882	1.603674235047368	0.688521721398416	31.259359750539378	1.709042753835396E-4	1.709042753835396E-4	-27659.895601813776	0.0	-317.0009535766452
102000	-28175.039665713262	-511.6558427767299	-27663.383822936532	2509.363977645141	-492.36397764514095	8092.4377994726665	134.91153692593926	0.8884760880742794	1.5349019448807968	0.8255300741731728	0.44865789233544934	1.613912279137886	0.688521721398416	22.709622841053367	1.5162316186253315E-4	1.516231618625331E-4	-27663.383822936532	0.0	-333.15217513414564
103000	-28154.959826274764	-521.8506577041578	-27633.109168570605	2272.736555857125	-255.73655585712504	7544.218257507983	136.41508931442965	0.8948043767776607	1.541217714496918	0.8255300741731728	0.42870060254478154	1.6212255106090512	0.688521721398416	29.895555041132774	1.648832044812841E-4	1.6488320448128406E-4	-27633.109168570605	0.0	-327.3776655617697
104000	-28133.39090440137	-521.8113145147822	-27611.579589886587	2377.8952935907005	-360.8952935907005	7745.622119294948	157.48042834380314	0.8858452094080888	1.541217714496918	0.8172289042503914	0.4092874035624622	1.6489398795141519	0.697480888767988	28.357607050868257	1.6037921890375592E-4	1.603792189037559E-4	-27611.579589886587	0.0	-309.37757866087946
105000	-28124.018899768147	-532.1179809191872	-27591.90091884896	2377.355902045405	-360.35590204540495	7932.012424083249	167.5815331374506	0.8858452094080888	1.5965206173387423	0.7963664045074449	0.40213758751639356	1.621673032548416	0.6974571486809147	28.289170124500448	1.6056389547586787E-4	1.6056389547586781E-4	-27591.90091884896	0.0	-309.699970208084
106000	-28084.643023660243	-529.0405364197077	-27555.602487240536	2415.2246636395885	-398.22466363958847	8027.427455172589	148.12085213648007	0.8589300939805219	1.5965206173387423	0.8258746847377436	0.37339034964160317	1.6773353858507734	0.667948868450616	26.822463910216	1.6066682812715798E-4	1.6066682812715792E-4	-27555.602487240536	0.0	-329.00613087897455
107000	-28061.17336539886	-531.1678355627947	-27530.005529836064	2503.9405992720112	-486.94059927201124	8235.005311916708	145.9675496063383	0.8291103137155695	1.6296636618396239	0.788687839671272	0.37339034964160317	1.7111989666813157	0.667948868450616	26.822463910216	1.5344522448707215E-4	1.534452244870722E-4	-27530.005529836064	0.0	-333.34861115544777
108000	-27985.459295572622	-511.5719388423774	-27473.887356730243	2259.1919161635474	-242.19191616354738	7562.941654854952	143.02772116993117	0.8291103137155695	1.7329306397246482	0.7445236671997585	0.3104972965988806	1.7553151439662906	0.6276229387948528	23.632887457301504	1.654553646480376E-4	1.6545536464803752E-4	-27473.887356730243	0.0	-323.00374295409205
109000	-27918.10860226668	-520.4001538988056	-27397.708448367874	2313.0611951605297	-296.0611951605297	7651.391633394353	136.632948220758	0.806998143741369	1.7875181590292706	0.6148759710377454	0.2691320241830575	1.8752950806890105	0.6461806213195472	28.787310449705487	1.6523730685970078E-4	1.6523730685970078E-4	-27397.708448367874	0.0	-327.9113919550965
110000	-27815.69293601466	-519.2983525814163	-27296.394583433244	2584.5187177461103	-567.5187177461103	8232.747454994154	148.14573005768693	0.5214323581625228	1.9783958995394464	0.2511165797771278	0.2691320241830575	2.2240151053487685	0.7559080329890775	25.903535563852536	1.6046252131855492E-4	1.6046252131855497E-4	-27296.394583433244	0.0	-321.05888376057646
111000	-27808.499347961853	-511.5020624953392	-27296.997285466514	2589.2714471267504	-572.2714471267504	8274.878291541934	156.22107742750177	0.7209048886808227	1.979064336862373	0.2511165797771278	0.2691320241830575	2.2240151053487685	0.5557670651478508	19.994037548208723	1.6433859426348216E-4	1.6433859426348216E-4	-27296.997285466514	0.0	-316.95802584619344
112000	-27789.05097614154	-534.6895172233229	-27254.361458918218	2521.024763004778	-504.0247630047779	8244.396432622754	159.1032119648675	0.6427571183938583	2.057212107149337	0.2511165797771278	0.2691320241830575	2.2240151053487685	0.5557670651478508	29.316921123658716	1.592483659395228E-4	1.5924836593952273E-4	-27254.361458918218	0.0	-318.67844079264813
113000	-27775.697863197736	-536.8972350919767	-27238.80062810576	2621.633360677141	-604.6333606771409	8415.229597324505	161.21894727998216	0.6427571183938583	2.057212107149337	0.2853759676138573	0.20123660916070113	2.257651132534395	0.5557670651478508	30.33455045422055	1.579360678545731E-4	1.579360678545731E-4	-27238.80062810576	0.0	-316.73339511161856
114000	-27780.84182971976	-521.519163003429	-27259.322666716333	2619.172758178016	-602.172758178016	8365.001076719742	144.17433003888397	0.6232982238712708	2.057212107149337	0.30483486213644484	0.21371923698531306	2.2455101849749357	0.5554253848826981	24.521697016242175	1.5841151517969265E-4	1.5841151517969262E-4	-27259.322666716333	0.0	-330.02510666543867
115000	-27775.81977131627	-512.7520022813112	-27263.06776903496	2364.669230734362	-347.6692307343619	7639.587200403703	144.10269710403884	0.619789271383765	2.057212107149337	0.30483486213644484	0.21371923698531306	2.2622592514934743	0.5421852708516651	26.098733497496315	1.7442453388787665E-4	1.7442453388787663E-4	-27263.06776903496	0.0	-318.07458252579335
116000	-27769.77517547085	-513.117320810935	-27256.657854659916	2495.9684389864233	-478.9684389864233	7897.226048326151	149.71298417460835	0.619789271383765	2.077813388169592	0.30483486213644484	0.19311795596505826	2.2622592514934743	0.5421852708516651	26.853066079848187	1.701006329606936E-4	1.7010063296069356E-4	-27256.657854659916	0.0	-311.3392920829009
117000	-27770.00662543931	-522.1683698873092	-27247.838255552	2689.336996414409	-672.336996414409	8494.019858824753	150.5492173253548	0.5092273963183997	2.1360265271069574	0.30483486213644484	0.19311795596505826	2.314607987621474	0.5421852708516651	23.887472369456546	1.606712269981742E-4	1.6067122699817414E-4	-27247.838255552	0.0	-325.52881439435237
118000	-27773.108506470966	-533.7480962495974	-27239.36041022137	2906.876219900707	-889.8762199007069	9022.404480151265	170.8679443937851	0.5092273963183997	2.4088236472905202	0.28389635601132945	0.19311795596505826	2.0627493735630265	0.5421852708516651	25.455939960906672	1.5103450842609962E-4	1.510345084260997E-4	-27239.36041022137	0.0	-313.7160288558011
119000	-27765.8632808991	-529.9427999858063	-27235.920480913293	2653.5207754797143	-636.5207754797143	8463.36414418722	149.32395027492694	0.5092273963183997	2.3837371889112355	0.28389635601132945	0.218204414344343	2.0627493735630265	0.5421852708516651	27.080754303820097	1.6072791278754642E-4	1.6072791278754642E-4	-27235.920480913293	0.0	-328.14440923025853
120000	-27768.24933144308	-520.565267083126	-27247.684064359953	2730.347932310521	-713.3479323105212	8549.77382474695	149.19276124863615	0.5092273963183997	2.405194617686588	0.2906886025846588	0.1894118139003529	2.0632922986583346	0.5421852708516651	24.76567578161926	1.6102428290739142E-4	1.6102428290739142E-4	-27247.684064359953	0.0	-323.5159579808485
121000	-27765.588491849354	-514.1383836980291	-27251.450108151326	2766.1614308299945	-749.1614308299945	8538.95086322044	152.94520869724803	0.5092273963183997	2.453906611573531	0.2906886025846588	0.19621200393068886	2.0632922986583346	0.48667308693438616	24.76567578161926	1.66141287428217E-4	1.6614128742821694E-4	-27251.450108151326	0.0	-313.2784010290118
122000	-27761.23909389025	-508.63334221732146	-27252.605751672927	2579.4536903382736	-562.4536903382736	8094.952824395734	150.63941179039685	0.5261356932432278	2.4369983146487026	0.28665308763261776	0.20526868917941093	2.0582711283616537	0.48667308693438616	23.959639623324	1.660645406454146E-4	1.6606454064541456E-4	-27252.605751672927	0.0	-311.7391487653318
123000	-27761.984872769848	-517.8797857241597	-27244.10508704569	2623.963138200138	-606.963138200138	8293.141162259244	161.26953293369826	0.5261356932432278	2.4369983146487026	0.2604867161815061	0.20526868917941093	2.0844374998127653	0.48667308693438616	24.14061072119156	1.6495791664725173E-4	1.6495791664725176E-4	-27244.10508704569	0.0	-309.98523135134025
124000	-27769.44750106246	-517.3094665782273	-27252.138034484233	2716.308444424626	-699.308444424626	8458.587542684443	166.15362373968767	0.511411365964234	2.422776707771646	0.2752110434605	0.21588131141579542	2.088046484453437	0.48667308693438616	24.14061072119156	1.5987540044973386E-4	1.5987540044973392E-4	-27252.138034484233	0.0	-304.5720451281066
125000	-27762.50369797915	-509.0175550047003	-27253.486142974452	2702.4921993097555	-685.4921993097555	8402.617870843254	142.48835544324479	0.511411365964234	2.422776707771646	0.2752110434605	0.21588131141579542	2.088046484453437	0.48667308693438616	20.891488257942648	1.6312190638921852E-4	1.6312190638921852E-4	-27253.486142974452	0.0	-326.41194483112764
